Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2031,1,7,0,0,0.1215753,0.2864442,0.9473772,1.198092,1.326507,1.7408517,1.9311264,1.9155675,1.9508517,1.9187301,1.9119849,1.9029486,1.7559339,1.4846139,1.0256064,0.9139431,1.0572744,1.123017,0.4189689,0.9000306,0.8478246,0.7664223
2031,1,8,0.4985421,0.3764082,0.4516365,0.8542758,1.3271727,1.6543002,1.9388922,1.9828494,1.9348287,1.8458202,1.7484558,1.8059811,1.8087027,1.6080225,1.3781565,1.2444495,1.2273282,1.2321267,1.4122542,1.6328235,0.2781933,0.2833425,0.2031897,0
2031,1,9,0,0,0,0,0.1051617,0.1926435,0.5049555,0.9995853,1.6863,1.478253,1.5669171,1.7852079,1.771917,1.6879506,1.8068904,1.9730802,1.7989965,1.8453351,1.9038558,1.8461415,0.6820674,0.3412605,0.4227426,0.3482871
2031,1,10,0.0976878,0,0.0642768,0.1327998,0.191373,0.215586,0.2911566,0.2693544,0.3544107,0.7478793,1.6602411,1.8947502,1.7590146,1.6663731,1.6224831,1.4942445,1.2794922,1.1742654,1.090803,0.861399,0.4693878,0.3871938,0.4332153,0.5506662
2031,1,11,0.7192269,0.3719163,0.1923495,0.2365251,0.2138493,0.1838298,0.105819,0.0783825,0.1941177,1.1545443,1.2666024,1.6394658,1.8230436,1.7729103,1.6796493,1.7553165,1.8564525,1.9857369,1.6755774,1.3719741,0.5365374,1.0053918,0.9760968,1.6164708
2031,1,12,1.678215,1.3148289,1.1067315,0.7584864,0.3995733,0.1961001,0,0,0,0,0,0,0.8048754,0.3105585,0,0,0.1428063,0.7388556,1.0438302,1.0876866,1.5480339,2.0016402,2.0084358,2.0120373
2031,1,13,2.0626515,2.0875764,2.094141,2.0937147,2.0915391,1.5434664,0.2717757,0.149877,0.1523613,0.1384614,0.7759416,1.4990304,0.6064989,0.3805809,0.1207605,0.0895167,0,0,0,0,0,0.0652575,1.3397832,1.9642476
2031,1,14,1.8043389,0.5091114,0.7415562,0.8105391,1.0324776,0.7245483,0.2825004,0.1334172,0.1728237,0.3081288,0.6628293,0.9255981,0.8014251,0.7824264,1.0379796,1.2693198,1.4071512,1.3683873,1.2430824,1.1894673,0.8744148,1.2338403,1.3677342,1.3559406
2031,1,15,0.9818697,0.6944133,0.6335595,1.01703,1.5434664,1.7756739,1.7980683,1.8065271,1.8068904,1.6979865,1.6914702,1.8553584,1.8916338,1.8851385,1.6253412,1.4870289,1.4515473,1.26966,1.2115236,1.1514279,0.4348449,0.3057138,0.1529892,0.0927885
2031,1,16,0.0852411,0.0982485,0.1857135,0.28602,0.4366845,0.5394396,0.7771743,0.7521129,0.6059718,0.9276015,1.2011937,1.3575828,1.3041063,1.1835978,1.185324,1.0621065,1.2249258,1.6024302,1.2098037,1.0752357,0.668451,0.088452,0,0
2031,1,17,0,0,0.0913038,0.1859025,0.2448558,0.1737099,0.1232196,0.0786282,0,0,0.3920322,0.9618735,1.0859562,1.2447897,0.8184372,0.856863,0.670425,0.575421,0.2409582,0.1807638,0,0.0653268,0.3328962,0.5005959
2031,1,18,0.4953585,1.0610712,1.6230039,1.9958358,2.0699112,2.0767341,2.0692896,1.9634097,2.0153238,1.9718517,1.721748,1.7380776,1.6250829,1.520022,1.2015381,0.5645703,0.3571617,0.3525291,0.4209513,0.5264805,0.6647928,1.422729,1.5457533,1.367079
2031,1,19,0.9618735,0.8442861,0.7849044,0.770406,1.3768566,1.6829841,1.7628849,1.5156204,1.4331324,1.125096,0.870828,0.4231416,0.5372619,0.8862,0.6447756,0.8381877,0.6999132,0.4377093,0.1326633,0.0787101,0,0,0,0.1064805
2031,1,20,0.2127699,0.5210331,0.9541119,1.1611215,1.2832134,1.5008196,1.7292177,1.6734102,1.6791726,1.395933,1.2204612,0.9376395,0.7548408,0.7245483,0.7731696,0.6550131,0.5081853,0.3827754,0.35889,0.3903522,0.098196,0.0655998,0,0
2031,1,21,0,0,0.1553622,0.2765406,0.2215437,0.1708917,0.1402569,0.1533042,0.1198281,0,0,0.1436169,0.3120873,0.3287025,0.2620779,0.3120873,0.2547279,0.2946258,0.2561307,0.1873263,0.0844452,0,0,0
